duration,gross,movie_title,budget,movie_facebook_likes
99,2812029,Reservoir Dogs,1200000,19000
83,,The Blue Bird,,548
142,6100000,"The Good, the Bad and the Ugly",1200000,20000
112,375723,The Second Mother,4000000,0
108,594904,Blue Like Jazz,1200000,0
88,58936,Down and Out with the Dolls,1200000,27
97,24784,"Pink Ribbons, Inc.",1200000,5000
85,7826,Certifiably Jonathan,1200000,87
103,,Q,1500000,754
110,3830,The Knife of Don Juan,1200000,75
88,,Grand Theft Parsons,,480
76,,Extreme Movie,,636
100,,The Charge of the Light Brigade,1200000,204
99,,Below Zero,1200000,161
84,,Crowsnest,1200000,238
91,2850263,Airborne,2600000,0
97,,Cotton Comes to Harlem,1200000,477
84,,The Wicked Within,1200000,479
100,,Bleeding Hearts,1200000,242
94,16101109,Waiting...,3000000,0
90,6013,Dead Man's Shoes,695393,0
,,Wolf Creek            ,,954
92,1400000,From a Whisper to a Scream,1100000,241
105,247740,Sex with Strangers,,51
73,39659,Dracula: Pages from a Virgin's Diary,1600000,131
116,,Faith Like Potatoes,10000000,0
110,56129,Beyond the Black Rainbow,1100000,0
102,4105123,The Raid: Redemption,1100000,51000
89,,The Dead Undead,1100000,444
76,,The Vatican Exorcisms,1100000,200
82,,Casablanca,950000,23000
89,,Lake Mungo,1400000,0
150,,Rocket Singh: Salesman of the Year,,773
89,,Silent Running,1000000,0
145,117235247,Rocky,960000,0
91,,The Sleepwalker,1100000,234
89,21378000,The Fog,1000000,7000
121,,Tom Jones,1000000,328
83,31537320,Unfriended,1000000,13000
110,,Taxi Driver,1300000,35000
91,17986000,The Howling,1000000,0
110,16067035,Dr. No,1100000,5000
86,18112929,Chernobyl Diaries,1000000,24000
86,14564027,Hellraiser,1000000,0
120,20773070,God's Not Dead 2,5000000,0
90,10042266,Cry_Wolf,1000000,816
99,10037390,Godzilla 2000,1000000000,339
112,9701559,Blue Valentine,3500000,25000
103,9013113,Transamerica,1000000,0
83,53245055,The Devil Inside,1000000,12000
109,9000000,Beyond the Valley of the Dolls,900000,0
89,,Love Me Tender,1000000,365
96,23808111,An Inconvenient Truth,,0
109,,Sands of Iwo Jima,1000000,624
122,5355376,Shine a Light,,0
100,7186670,The Green Inferno,6000000,12000
109,,Departure,1100000,75
95,5997134,The Sessions,1000000,11000
94,4417124,"Food, Inc.",,37000
107,5355847,October Baby,,0
104,3386698,Next Stop Wonderland,1000000,392
96,143492840,Juno,7500000,10000
93,5283379,The Skeleton Twins,,0
102,2981638,Martha Marcy May Marlene,,0
84,3122616,Obvious Child,,0
97,2508841,Frozen River,1000000,0
91,4946250,20 Feet from Stardom,1000000,14000
84,1950218,Two Girls and a Guy,1000000,387
86,1277257,Walking and Talking,1000000,227
91,45857453,The Full Monty,3500000,0
92,1677838,Who Killed the Electric Car?,1000000,0
94,1744858,The Broken Hearts Club: A Romantic Comedy,1000000,671
92,,Bubba Ho-Tep,1000000,0
103,80021740,Goosebumps,58000000,35000
100,982214,Slam,1000000,603
119,798341,Brigham City,1000000,100
167,610991,Fiza,1000000,92
92,,History of the World: Part I,11000000,0
92,582024,Orgazmo,1000000,0
108,548712,All the Real Girls,2500000,571
97,464655,Dream with the Fishes,1000000,166
88,464126,Blue Car,1000000,115
100,428535,Luminarias,1000000,24
100,750100,Palo Alto,,0
124,621240,Ajami,,0
88,104077,Wristcutters: A Love Story,1000000,11000
106,334658,I Origins,,32000
79,279282,The Battle of Shaker Heights,1000000,150
135,43982842,The Lovely Bones,65000000,16000
96,484221,The Act of Killing,1000000,20000
53,274661,Taxi to the Dark Side,1000000,0
97,144431,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,1000000,587
120,227241,Guiana 1838,,32
90,112521,Lisa Picard Is Famous,,25
91,287761,Antarctica: A Year on Ice,1000000,0
93,100240,A Lego Brickumentary,1000000,0
112,96734,Hardflip,1000000,706
160,49000,Chocolate: Deep Dark Secrets,1500000,31
95,100659,The House of the Devil,900000,0
93,48430,The Perfect Host,500000,0
88,21210,Safe Men,1000000,157
105,,Speedway Junky,1000000,27
98,22434,The Last Big Thing,,43
82,12996,The Specials,1000000,210
89,,16 to Life,1000000,143
78,10018,Alone with Her,1000000,244
97,62480,Creative Control,1000000,793
81,6387,Special,1000000,0
90,5494,Sparkler,,17
97,,The Helix... Loaded,1000000,128
88,721,In Her Line of Fire,1000000,42
96,703,The Jimmy Show,1500000,47
105,,Heli,1000000,0
,,Karachi se Lahore,1000000,259
76,,Loving Annabelle,1000000,501
96,,Hits,1000000,903
99,,Jimmy and Judy,1000000,138
90,,Frat Party,1000000,297
94,,The Party's Over,,32
87,,Proud,1000000,141
93,,The Poker House,,599
90,,Childless,1000000,3
89,,ZMD: Zombies of Mass Destruction,500000,0
83,,Snow White: A Deadly Summer,1000000,150
96,,Hidden Away,,68
90,,My Last Day Without You,1000000,370
138,,Steppin: The Movie,1000000,41
84,,Doc Holliday's Revenge,1000000,54
83,,Black Rock,,0
96,,Truth or Die,1000000,968
94,,The Pet,1000000,91
90,,Bang Bang Baby,1000000,48
95,,Fear Clinic,1000000,936
93,,Zombie Hunter,1000000,0
111,,A Fine Step,1000000,212
101,2319187,Trance,20000000,23000
103,,Charly,,785
87,,Banshee Chapter,950000,2000
30,,Jesse            ,,57
100,,Ask Me Anything,950000,884
90,,And Then Came Love,989000,42
83,,Food Chains,913000,489
108,9600000,On the Waterfront,910000,0
100,20186,L!fe Happens,930000,995
113,1185783,"4 Months, 3 Weeks and 2 Days",590000,14000
97,,The Horror Network Vol. 1,3000000,52
104,1007962,Hard Candy,950000,12000
91,381186,The Quiet,900000,698
107,439958,Circumstance,,0
85,16097842,Fruitvale Station,900000,17000
101,6643,The Brass Teapot,900000,0
70,102797150,Bambi,,0
88,442638,The Hammer,850000,337
112,42919096,Snitch,15000000,12000
107,819939,Latter Days,850000,0
78,,Elza,900000,24
90,,1982,1000000,181
88,1243961,"For a Good Time, Call...",850000,0
92,3094687,Celeste & Jesse Forever,,0
95,15278,Time Changer,825000,409
85,,London to Brighton,500000,933
86,,American Hero,990000,549
90,,Windsor Drive,100000,312
123,7098492,A Separation,500000,48000
93,,Crying with Laughter,,33
88,4771000,Welcome to the Dollhouse,800000,0
114,1001437,Ruby in Paradise,800000,81
88,2073984,Raising Victor Vargas,800000,219
110,9950,Pandora's Box,,926
95,,Harrison Montgomery,850000,18
83,,Live-In Maid,800000,83
104,144583,Deterrence,800000,130
94,,The Mudge Boy,800000,396
87,58163,The Young Unknowns,,4
93,35688,Not Cool,600000,0
91,41709,Dead Snow,800000,23000
90,1310270,Saints and Soldiers,780000,1000
14,,Vessel,,14
112,115000000,American Graffiti,777000,0
75,,Iraq for Sale: The War Profiteers,750000,274
86,5518918,Aqua Teen Hunger Force Colon Movie Film for Theaters,750000,307
86,4007792,Safety Not Guaranteed,750000,31000
89,7705974,Kevin Hart: Laugh at My Pain,,614
95,26297,Kill List,500000,0
101,77501,The Innkeepers,750000,0
89,42638165,The Unborn,16000000,0
106,,The Conformist,750000,0
88,47329,Interview with the Assassin,750000,163
99,18378,Donkey Punch,900000,0
90,,All the Boys Love Mandy Lane,750000,2000
95,,Bled,750000,128
85,,High Noon,750000,3000
170,7830611,Hoop Dreams,700000,0
86,3278611,Rize,,903
,,Destiny,,1000
97,1141829,L.I.E.,700000,420
104,,The Sisterhood of Night,1000000,523
88,,B-Girl,,303
201,218051260,King Kong,207000000,0
108,32048809,House of Wax,30000000,0
106,2694973,Half Nelson,700000,0
107,10508,Naturally Native,700000,102
84,2301777,Hav Plenty,650000,161
91,,Adulterers,750000,158
90,169719,Escape from Tomorrow,,0
103,,Starsuckers,400000,203
71,,The Hadza: Last of the First,650000,5
90,,After,650000,1000
67,,Treachery,625000,0
94,,Walter,700000,0
81,3000000,Top Hat,609000,1000
81,140530114,The Blair Witch Project,60000,0
215,13300000,Woodstock,600000,0
83,,The Kentucky Fried Movie,650000,0
106,171988,Mercy Streets,600000,12
103,23616,Arnolds Park,600000,11
90,13493,Broken Vessels,600000,51
88,79043,Water & Power,,358
105,,They Will Have to Kill Us First,400000,34
115,,Crop Circles: Quest for Truth,750000,32
90,,Light from the Darkroom,600000,9
102,,Irreplaceable,,36
98,,The Maid's Room,600000,128
87,515005,A Hard Day's Night,560000,0
80,2245,The Harvest/La Cosecha,560000,88
88,,Love Letters,550000,7
83,,Julija in alfa Romeo,500000,18
122,33451479,Fireproof,500000,0
115,,Faith Connections,550000,126
86,39552600,Benji,500000,816
79,30500882,Open Water,500000,0
87,,High Road,,244
97,17000000,Kingdom of the Spiders,500000,0
105,8044906,Mad Hot Ballroom,,588
89,5739376,The Station Agent,500000,0
120,3773863,To Save a Life,1000000,0
94,3117666,Wordplay,,694
108,2047570,Beyond the Mat,500000,491
102,1250798,The Singles Ward,500000,43
83,1127331,Osama,46000,0
93,906666,Sholem Aleichem: Laughing in the Darkness,500000,287
86,1114943,Groove,500000,0
101,1111615,The R.M.,500000,44
111,985341,Twin Falls Idaho,500000,180
90,603943,Mean Creek,500000,1000
86,334041,Hurricane Streets,500000,51
98,295468,Never Again,500000,139
91,243347,Civil Brand,500000,86
91,154077,Lonesome Jim,500000,238
90,342936,Drinking Buddies,,0
88,151389,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000,590
202,269061,Seven Samurai,2000000,11000
89,133778,The Other Dream Team,500000,0
97,,Johnny Suede,500000,344
84,52850,Finishing the Game: The Search for a New Bruce Lee,500000,155
82,98017,Rubber,500000,46000
94,177343675,Home,135000000,26000
100,31937,Kiss the Bride,500000,60
112,13134,The Slaughter Rule,500000,183
94,237301,Monsters,500000,19000
87,,The Californians,,29
91,12055,The Living Wake,500000,339
87,1332,Detention of the Dead,500000,898
98,,Crazy Stone,3000000,23
95,,Scott Walker: 30 Century Man,500000,808
87,,Everything Put Together,100000,22
102,316842,Good Kill,,0
127,,Insomnia Manica,500000,0
96,,The Outrageous Sophie Tucker,500000,16
103,,Now Is Good,,0
104,,Girls Gone Dead,500000,0
90,,America Is Still the Place,,337
122,,Subconscious,,353
93,37188667,Crossroads,12000000,0
90,,Enter Nowhere,500000,701
101,,The King of Najayo,500000,126
94,,Fight to the Finish,150000,381
97,,Alleluia! The Devil's Carnival,500000,707
90,,The Sound and the Shadow,,70
108,,Rodeo Girl,500000,0
82,21199,Born to Fly: Elizabeth Streb vs. Gravity,500000,44
84,,The Little Ponderosa Zoo,500000,9
130,234903076,Oz the Great and Powerful,215000000,60000
91,,The Toxic Avenger,475000,0
91,2712293,Straight Out of Brooklyn,450000,123
107,768045,Bloody Sunday,2000000,0
82,,Diamond Ruff,500000,62
84,379122,Conversations with Other Women,450000,0
103,23000,Poultrygeist: Night of the Chicken Dead,500000,0
86,,Mutual Friends,450000,31
89,2300000,42nd Street,439000,439
52,,Rise of the Entrepreneur: The Search for a Better Way,450000,460
98,2938208,Metropolitan,225000,865
133,9910,As It Is in Heaven,25000000,0
81,,Roadside,,61
92,44540956,Napoleon Dynamite,400000,0
90,258113,Blue Ruin,1066167,0
84,107917283,Paranormal Activity,15000,12000
91,1293295,Dogtown and Z-Boys,,0
91,1229197,Monty Python and the Holy Grail,229575,14000
90,1689999,Quinceañera,400000,426
96,11798,Gory Gory Hallelujah,100000,39
60,,Heroes            ,,0
88,592014,Tarnation,218,754
92,425899,I Want Your Money,400000,638
97,,Love in the Time of Monsters,500000,194
82,126387,The Beyond,400000,2000
22,,Home Movies            ,,526
101,80276912,What Happens in Vegas,35000000,0
80,,The Dark Hours,500000,166
97,,My Beautiful Laundrette,650000,0
84,25918,Fabled,,7
97,,Show Me,900000,12
91,,Cries & Whispers,400000,0
123,,Intolerance: Love's Struggle Throughout the Ages,385907,691
86,617172,Trekkies,375000,672
100,2808000,The Broadway Melody,379000,167
96,,The Evil Dead,375000,12000
89,12843,Maniac,6000000,0
84,34151,Censored Voices,450000,111
88,1523883,Murderball,1750211,0
90,4000000,American Ninja 2: The Confrontation,350000,583
90,84689,51 Birch Street,,70
43,,Revolution            ,,17000
98,,Rotor DR1,350000,240
101,47000000,Halloween,300000,12000
96,,12 Angry Men,350000,40000
83,246574,My Dog Tulip,,675
65,,It Happened One Night,325000,0
94,110197,Dogtooth,,13000
112,7707563,Tupac: Resurrection,,0
102,1281176,Tumbleweeds,312000,121
98,16115878,The Prophecy,8000000,0
91,1652472,When the Cat's Away,300000,166
80,2360184,Pieces of April,300000,0
114,,The Big Swap,,29
76,255352,Old Joy,300000,594
80,856942,Wendy and Lucy,200000,0
88,,3 Backyards,300000,92
110,,Pierrot le Fou,300000,2000
104,32631,Sisters in Law,,50
102,16892,Ayurveda: Art of Being,300000,379
95,12438,Nothing But a Man,160000,363
94,40542,"First Love, Last Rites",300000,26
109,5199,Fighting Tommy Riley,200000,30
90,,Royal Kill,350000,53
133,24343673,Across the Universe,45000000,14000
110,1711,The Looking Glass,,175
80,,Death Race 2000,300000,0
95,2468,Locker 13,300000,261
94,,Midnight Cabaret,,4
98,,Anderson's Cross,300000,7
98,,Bizarre,500000,114
96,,Graduation Day,250000,249
97,,Some Guy Who Kills People,300000,0
90,318622,Compliance,270000,0
113,12006514,Chasing Amy,250000,0
91,4186931,Lovely & Amazing,250000,169
90,,Death Calls,290000,16
98,3799339,Better Luck Tomorrow,250000,661
94,1977544,The Incredibly True Adventure of Two Girls in Love,250000,423
96,1050600,Chuck & Buck,250000,170
100,902835,American Desi,250000,133
90,,Amidst the Devil's Wings,300000,17
90,489220,Cube,365000,11000
76,212285,Love and Other Catastrophes,250000,46
75,203134,I Married a Strange Person!,250000,178
78,191309,November,150000,98
90,3388210,Like Crazy,250000,12000
96,,Teeth and Blood,300000,85
92,177840,Sugar Town,250000,93
75,47111,The Motel,,62
99,49494,The Canyons,250000,0
58,,Happy Valley            ,,10000
86,,On the Outs,,122
92,45661,Shotgun Stories,,773
101,,Exam,,14000
81,18195,The Sticky Fingers of Time,250000,67
93,,Sunday School Musical,,777
95,,Rust,250000,141
107,,Ink,,11000
98,,The Christmas Bunny,250000,0
35,,Jesus People,,0
108,,Butterfly,,76
66,,UnDivided,250000,53
95,,The Frozen,250000,519
99,,The Love Letter,,515
108,,Horse Camp,250000,71
90,,Give Me Shelter,250000,199
151,,The Big Parade,245000,226
83,,Little Big Top,240000,72
108,,Along the Roadside,250000,231
92,104792,Bronson,,22000
105,,Western Religion,250000,244
86,111300,Burn,225000,801
106,1027119,Urbania,225000,72
93,,The Stewardesses,100000,17
80,5000000,"The Beast from 20,000 Fathoms",210000,465
127,,"20,000 Leagues Under the Sea",5000000,0
93,,Mad Max,200000,10000
96,4505922,Swingers,200000,0
99,3500000,A Fistful of Dollars,200000,0
66,,She Done Him Wrong,200000,328
85,381225,Short Cut to Nirvana: Kumbh Mela,200000,30
101,2428241,The Grace Card,200000,0
97,78030,Middle of Nowhere,200000,569
119,59774,3,,2000
103,174682,The Business of Fancydancing,200000,96
86,215185,Call + Response,200000,26
106,32154410,Side Effects,30000000,29000
90,,Malevolence,200000,198
95,,Shooting the Warwicks,250000,47
94,,Super Hybrid,13000000,0
84,140016,Baghead,,443
89,,Solitude,,267
59,,The Case of the Grinning Cat,150000,44
126,,Ordet,,863
86,15542,Good Dick,,0
87,,The Man from Earth,200000,46000
106,1111,The Trials of Darryl Hunt,200000,246
86,,An American Girl Holiday,200000,90
89,,Yesterday Was a Lie,2500000,83
105,,Theresa Is a Mother,200000,38
93,,H.,,142
94,,Archaeology of a Woman,200000,66
89,925402,Children of Heaven,180000,0
97,469947,Weekend,120000,0
88,7137502,She's Gotta Have It,175000,406
78,,Butterfly Girl,180000,88
104,,The World Is Mine,168000,34
92,1316074,Another Earth,100000,21000
108,,The Calling,,0
97,15180000,Sweet Sweetback's Baadasssss Song,500000,566
109,,Perfect Cowboy,200000,65
78,2882062,Tadpole,150000,132
85,9437933,Once,180000,26000
88,110720,The Woman Chaser,1200000,73
93,155984,The Horse Boy,160000,0
86,,When the Lights Went Out,,0
98,,Heroes of Dirt,,197
88,30859000,The Texas Chain Saw Massacre,83532,0
25,,A Charlie Brown Christmas,150000,0
72,4914,Antarctic Edge: 70° South,150000,215
66,,Aroused,150000,207
80,5858,Top Spin,150000,116
91,6706368,Roger & Me,160000,667
93,,Cat People,18000000,0
89,,An American in Hollywood,125000,72
85,405614,Sound of My Voice,,0
62,,The Brain That Sings,125000,54
90,,The Blood of My Brother,120000,14
90,1573712,Your Sister's Sister,125000,3000
,,Romantic Schemer,125000,0
88,,A Dog's Breakfast,120000,377
88,,A Dog's Breakfast,120000,377
96,,Night of the Living Dead,114000,0
94,,Une Femme Mariée,120000,187
120,,The Birth of a Nation,10000000,0
77,,The Work and the Story,103000,0
111,10174663,Facing the Giants,100000,0
81,22757819,The Gallows,100000,0
89,,Eraserhead,20000,0
110,3000000,Over the Hill to the Poorhouse,100000,0
81,5228617,Hollywood Shuffle,100000,471
100,2643689,The Mighty,,0
99,,Penitentiary,100000,157
90,110536,The Lost Skeleton of Cadavra,40000,0
82,,"Dude, Where's My Dog?!",20000,178
88,59379,Cheap Thrills,200000,0
103,,Indie Game: The Movie,100000,0
80,,Closure,1800000,246
68,,Open Secret,,10
81,,Echo Dr.,100000,17
106,,The Night Visitor,,65
77,,The Past is a Grotesque Animal,100000,82
114,32721635,The Last House on the Left,15000000,0
80,,"Peace, Propaganda & the Promised Land",70000,110
84,3216970,Pi,60000,24000
86,33598,"I Love You, Don't Touch Me!",,97
87,536767,20 Dates,60000,30
80,,Queen Crab,75000,34
100,11529368,Super Size Me,65000,0
82,40557,The FP,60000,0
82,30084,Happy Christmas,70000,812
70,,The Brain That Wouldn't Die,62000,1000
75,,Tiger Orange,100000,182
87,,Supporting Characters,,209
87,,Absentia,70000,3000
98,10246600,The Brothers McMullen,25000,265
83,,The Dirties,,1000
99,,Gabriela,,114
98,389804,Tiny Furniture,65000,0
93,,Hayride,60000,284
,,The Naked Ape,,2
111,,Counting,50000,5
47,,The Call of Cthulhu,50000,0
92,,Bending Steel,50000,33
97,,The Signal,4000000,10000
81,,The Image Revolution,50000,83
83,,This Is Martin Bonner,42000,234
96,,A True Story,45000,72
90,241816,George Washington,42000,451
90,277233,Smiling Fish & Goat on Fire,40000,0
95,,Dawn of the Crescent Moon,75000,87
83,,Raymond Did It,40000,239
117,321952,The Last Waltz,,0
75,,"Run, Hide, Die",50000,225
79,24705,The Exploding Girl,,377
78,243768,The Legend of God's Gun,30000,13
109,,Mutual Appreciation,,91
89,,Her Cry: La Llorona Investigation,60000,48
93,9609,Down Terrace,,535
102,3151130,Clerks,230000,0
65,8231,Pink Narcissus,27000,85
85,,Funny Ha Ha,,108
97,2856622,In the Company of Men,25000,489
109,10499968,Sabotage,35000000,10000
79,,Manito,24000,61
80,,Rampage,,0
100,1227508,Slacker,23000,2000
90,,Dutch Kills,25000,33
90,,Dry Spell,22000,200
120,,Flywheel,20000,725
91,,Exeter,,0
143,,The Ridges,17350,33
85,192467,The Puffy Chair,15000,297
60,,Stories of Our Lives,15000,45
88,76382,Breaking Upwards,15000,324
78,,All Superheroes Must Die,20000,835
108,180483,Pink Flamingos,10000,0
110,136007,Clean,4500,171
90,673780,The Circle,10000,697
83,,Tin Can Man,10000,105
111,94596,The Cure,1000000,817
84,,On the Downlow,,22
82,,Sanctuary; Quite a Conundrum,200000,424
98,,Bang,,20
77,424760,Primer,7000,19000
80,70071,Cavite,7000,74
81,2040920,El Mariachi,7000,0
84,,The Mongol King,3250,4
95,4584,Newlyweds,9000,413
87,,Signed Sealed Delivered,,84
43,,The Following            ,,32000
